"@timestamp","_id","_index","_score","_type",agent,"agent.keyword",bytes,clientip,"event.dataset",extension,"extension.keyword","geo.coordinates","geo.dest","geo.src","geo.srcdest",host,"host.keyword","hour_of_day",index,"index.keyword",ip,"machine.os","machine.os.keyword","machine.ram",memory,message,"message.keyword",phpmemory,referer,request,"request.keyword",response,"response.keyword",tags,"tags.keyword",timestamp,url,"url.keyword","utc_time"
"Jun 28, 2023 @ 05:08:00.307","qa94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","9,612","117.214.211.68","sample_web_logs",css,css,"{
  ""coordinates"": [
    -141.1509206,
    64.77639306
  ],
  ""type"": ""Point""
}",IQ,US,"US:IQ","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",9,"kibana_sample_data_logs","kibana_sample_data_logs","117.214.211.68","win 8","win 8","18,253,611,008","117.214.211.68 - - [2018-07-25T09:08:00.307Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 9612 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","117.214.211.68 - - [2018-07-25T09:08:00.307Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 9612 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://www.elastic-elastic-elastic.com/success/yelena-kondakova","/styles/ad-blocker.css","/styles/ad-blocker.css",200,200,"success, info","success, info","Jun 28, 2023 @ 05:08:00.307","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","Jun 28, 2023 @ 05:08:00.307"
"Jun 28, 2023 @ 05:06:15.756","4K94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","4,948","246.251.55.88","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -81.96511583,
    32.89376972
  ],
  ""type"": ""Point""
}",EG,US,"US:EG","artifacts.elastic.co","artifacts.elastic.co",9,"kibana_sample_data_logs","kibana_sample_data_logs","246.251.55.88","win xp","win xp","5,368,709,120","246.251.55.88 - - [2018-07-25T09:06:15.756Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 4948 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","246.251.55.88 - - [2018-07-25T09:06:15.756Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 4948 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://twitter.com/success/pamela-melroy","/elasticsearch/elasticsearch-6.3.2.tar.gz","/elasticsearch/elasticsearch-6.3.2.tar.gz",200,200,"success, info","success, info","Jun 28, 2023 @ 05:06:15.756","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","Jun 28, 2023 @ 05:06:15.756"
"Jun 28, 2023 @ 05:05:06.613","eK94F4kB_MXBIRPNESaa","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","8,580","144.10.243.119","sample_web_logs",css,css,"{
  ""coordinates"": [
    -149.5797392,
    68.06543944
  ],
  ""type"": ""Point""
}",GH,US,"US:GH","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",9,"kibana_sample_data_logs","kibana_sample_data_logs","144.10.243.119","win xp","win xp","12,884,901,888","144.10.243.119 - - [2018-07-25T09:05:06.613Z] ""GET /styles/pretty-layout.css HTTP/1.1"" 200 8580 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","144.10.243.119 - - [2018-07-25T09:05:06.613Z] ""GET /styles/pretty-layout.css HTTP/1.1"" 200 8580 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://twitter.com/success/ellison-onizuka","/styles/pretty-layout.css","/styles/pretty-layout.css",200,200,"success, info","success, info","Jun 28, 2023 @ 05:05:06.613","https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","Jun 28, 2023 @ 05:05:06.613"
"Jun 28, 2023 @ 05:03:48.841","Ba94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","3,325","92.1.71.155","sample_web_logs",css,css,"{
  ""coordinates"": [
    -118.4512961,
    34.01582194
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",9,"kibana_sample_data_logs","kibana_sample_data_logs","92.1.71.155",osx,osx,"5,368,709,120","92.1.71.155 - - [2018-07-25T09:03:48.841Z] ""GET /styles/main.css HTTP/1.1"" 200 3325 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","92.1.71.155 - - [2018-07-25T09:03:48.841Z] ""GET /styles/main.css HTTP/1.1"" 200 3325 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://twitter.com/success/muhammed-faris","/styles/main.css","/styles/main.css",200,200,"success, info","success, info","Jun 28, 2023 @ 05:03:48.841","https://cdn.elastic-elastic-elastic.org/styles/main.css","https://cdn.elastic-elastic-elastic.org/styles/main.css","Jun 28, 2023 @ 05:03:48.841"
"Jun 28, 2023 @ 05:03:20.780","9q94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","7,108","31.208.25.187","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -81.48635389,
    41.56512389
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","www.elastic.co","www.elastic.co",9,"kibana_sample_data_logs","kibana_sample_data_logs","31.208.25.187","win 8","win 8","19,327,352,832","31.208.25.187 - - [2018-07-25T09:03:20.780Z] ""GET /apm HTTP/1.1"" 200 7108 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","31.208.25.187 - - [2018-07-25T09:03:20.780Z] ""GET /apm HTTP/1.1"" 200 7108 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://twitter.com/success/robert-crippen","/apm","/apm",200,200,"success, info","success, info","Jun 28, 2023 @ 05:03:20.780","https://www.elastic.co/downloads/apm","https://www.elastic.co/downloads/apm","Jun 28, 2023 @ 05:03:20.780"
"Jun 28, 2023 @ 04:46:50.255","P694F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1",110,"27.253.217.206","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -77.52498667,
    37.4065375
  ],
  ""type"": ""Point""
}",CM,US,"US:CM","www.elastic.co","www.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","27.253.217.206","win xp","win xp","17,179,869,184","27.253.217.206 - - [2018-07-25T08:46:50.255Z] ""GET /apm HTTP/1.1"" 200 110 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","27.253.217.206 - - [2018-07-25T08:46:50.255Z] ""GET /apm HTTP/1.1"" 200 110 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://facebook.com/success/james-buchli","/apm","/apm",200,200,"success, info","success, info","Jun 28, 2023 @ 04:46:50.255","https://www.elastic.co/solutions/apm","https://www.elastic.co/solutions/apm","Jun 28, 2023 @ 04:46:50.255"
"Jun 28, 2023 @ 04:41:00.540","Pq94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","5,898","182.137.50.105","sample_web_logs",deb,deb,"{
  ""coordinates"": [
    -114.8418889,
    39.29969444
  ],
  ""type"": ""Point""
}",VN,US,"US:VN","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","182.137.50.105",ios,ios,"17,179,869,184","182.137.50.105 - - [2018-07-25T08:41:00.540Z] ""GET /elasticsearch/elasticsearch-6.3.2.deb HTTP/1.1"" 200 5898 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","182.137.50.105 - - [2018-07-25T08:41:00.540Z] ""GET /elasticsearch/elasticsearch-6.3.2.deb HTTP/1.1"" 200 5898 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://www.elastic-elastic-elastic.com/success/krasimir-stoyanov","/elasticsearch/elasticsearch-6.3.2.deb","/elasticsearch/elasticsearch-6.3.2.deb",200,200,"success, info","success, info","Jun 28, 2023 @ 04:41:00.540","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","Jun 28, 2023 @ 04:41:00.540"
"Jun 28, 2023 @ 04:36:56.852","0694F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","8,579","206.192.169.175","sample_web_logs",css,css,"{
  ""coordinates"": [
    -92.29166667,
    47.81833333
  ],
  ""type"": ""Point""
}",US,US,"US:US","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",8,"kibana_sample_data_logs","kibana_sample_data_logs","206.192.169.175","win 8","win 8","5,368,709,120","206.192.169.175 - - [2018-07-25T08:36:56.852Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 8579 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","206.192.169.175 - - [2018-07-25T08:36:56.852Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 8579 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://www.elastic-elastic-elastic.com/success/kenneth-d-cameron","/styles/ad-blocker.css","/styles/ad-blocker.css",200,200,"success, security","success, security","Jun 28, 2023 @ 04:36:56.852","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","Jun 28, 2023 @ 04:36:56.852"
"Jun 28, 2023 @ 04:33:57.214","0K94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","9,757","111.166.4.218","sample_web_logs",zip,zip,"{
  ""coordinates"": [
    -98.12878389,
    39.47115222
  ],
  ""type"": ""Point""
}",JP,US,"US:JP","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","111.166.4.218",ios,ios,"8,589,934,592","111.166.4.218 - - [2018-07-25T08:33:57.214Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 9757 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","111.166.4.218 - - [2018-07-25T08:33:57.214Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 9757 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://www.elastic-elastic-elastic.com/success/timothy-creamer","/elasticsearch/elasticsearch-6.3.2.zip","/elasticsearch/elasticsearch-6.3.2.zip",200,200,"success, info","success, info","Jun 28, 2023 @ 04:33:57.214","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","Jun 28, 2023 @ 04:33:57.214"
"Jun 28, 2023 @ 04:32:29.936","ja94F4kB_MXBIRPNESaa","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","9,348","153.189.234.161","sample_web_logs",deb,deb,"{
  ""coordinates"": [
    -83.86245833,
    43.43341028
  ],
  ""type"": ""Point""
}",UG,US,"US:UG","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","153.189.234.161","win 8","win 8","7,516,192,768","153.189.234.161 - - [2018-07-25T08:32:29.936Z] ""GET /apm-server/apm-server-6.3.2-amd64.deb HTTP/1.1"" 200 9348 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","153.189.234.161 - - [2018-07-25T08:32:29.936Z] ""GET /apm-server/apm-server-6.3.2-amd64.deb HTTP/1.1"" 200 9348 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://twitter.com/error/dominic-gorie","/apm-server/apm-server-6.3.2-amd64.deb","/apm-server/apm-server-6.3.2-amd64.deb",200,200,"success, info","success, info","Jun 28, 2023 @ 04:32:29.936","https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","Jun 28, 2023 @ 04:32:29.936"
"Jun 28, 2023 @ 04:32:22.689","vq94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","2,312","29.15.231.153","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -73.09594889,
    43.98478278
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","29.15.231.153",osx,osx,"4,294,967,296","29.15.231.153 - - [2018-07-25T08:32:22.689Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz HTTP/1.1"" 200 2312 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","29.15.231.153 - - [2018-07-25T08:32:22.689Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz HTTP/1.1"" 200 2312 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://facebook.com/success/linda-godwin","/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz",200,200,"success, info","success, info","Jun 28, 2023 @ 04:32:22.689","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","Jun 28, 2023 @ 04:32:22.689"
"Jun 28, 2023 @ 04:29:27.454","F694F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","6,362","28.86.156.19","sample_web_logs",css,css,"{
  ""coordinates"": [
    -112.1454725,
    37.70637111
  ],
  ""type"": ""Point""
}",ZW,US,"US:ZW","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",8,"kibana_sample_data_logs","kibana_sample_data_logs","28.86.156.19","win 8","win 8","19,327,352,832","28.86.156.19 - - [2018-07-25T08:29:27.454Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 6362 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","28.86.156.19 - - [2018-07-25T08:29:27.454Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 6362 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://www.elastic-elastic-elastic.com/success/scott-kelly","/styles/ad-blocker.css","/styles/ad-blocker.css",200,200,"success, security","success, security","Jun 28, 2023 @ 04:29:27.454","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","Jun 28, 2023 @ 04:29:27.454"
"Jun 28, 2023 @ 04:27:34.170","VK94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","8,378","32.120.62.176","sample_web_logs",deb,deb,"{
  ""coordinates"": [
    -111.9827503,
    46.60681806
  ],
  ""type"": ""Point""
}",KH,US,"US:KH","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","32.120.62.176",ios,ios,"2,147,483,648","32.120.62.176 - - [2018-07-25T08:27:34.170Z] ""GET /beats/metricbeat/metricbeat-6.3.2-amd64.deb HTTP/1.1"" 200 8378 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","32.120.62.176 - - [2018-07-25T08:27:34.170Z] ""GET /beats/metricbeat/metricbeat-6.3.2-amd64.deb HTTP/1.1"" 200 8378 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://www.elastic-elastic-elastic.com/success/andrew-m-allen","/beats/metricbeat/metricbeat-6.3.2-amd64.deb","/beats/metricbeat/metricbeat-6.3.2-amd64.deb",200,200,"success, security","success, security","Jun 28, 2023 @ 04:27:34.170","https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","Jun 28, 2023 @ 04:27:34.170"
"Jun 28, 2023 @ 04:25:32.971","Nq94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","4,387","227.104.252.47","sample_web_logs",deb,deb,"{
  ""coordinates"": [
    -82.09858333,
    38.91463889
  ],
  ""type"": ""Point""
}",US,US,"US:US","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","227.104.252.47",osx,osx,"16,106,127,360","227.104.252.47 - - [2018-07-25T08:25:32.971Z] ""GET /beats/metricbeat/metricbeat-6.3.2-amd64.deb HTTP/1.1"" 200 4387 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","227.104.252.47 - - [2018-07-25T08:25:32.971Z] ""GET /beats/metricbeat/metricbeat-6.3.2-amd64.deb HTTP/1.1"" 200 4387 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://www.elastic-elastic-elastic.com/success/anatoly-filipchenko","/beats/metricbeat/metricbeat-6.3.2-amd64.deb","/beats/metricbeat/metricbeat-6.3.2-amd64.deb",200,200,"warning, info","warning, info","Jun 28, 2023 @ 04:25:32.971","https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","Jun 28, 2023 @ 04:25:32.971"
"Jun 28, 2023 @ 04:25:29.752","5K94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","3,800","197.250.60.222","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -89.25203111,
    37.77809583
  ],
  ""type"": ""Point""
}",GT,US,"US:GT","www.elastic.co","www.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","197.250.60.222",osx,osx,"5,368,709,120","197.250.60.222 - - [2018-07-25T08:25:29.752Z] ""GET /apm HTTP/1.1"" 200 3800 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","197.250.60.222 - - [2018-07-25T08:25:29.752Z] ""GET /apm HTTP/1.1"" 200 3800 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://twitter.com/error/valentin-bondarenko","/apm","/apm",200,200,"success, info","success, info","Jun 28, 2023 @ 04:25:29.752","https://www.elastic.co/downloads/apm","https://www.elastic.co/downloads/apm","Jun 28, 2023 @ 04:25:29.752"
"Jun 28, 2023 @ 04:16:23.237","IK94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","8,641","112.55.22.55","sample_web_logs",css,css,"{
  ""coordinates"": [
    -86.41967917,
    36.96451667
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",8,"kibana_sample_data_logs","kibana_sample_data_logs","112.55.22.55",ios,ios,"13,958,643,712","112.55.22.55 - - [2018-07-25T08:16:23.237Z] ""GET /styles/app.css HTTP/1.1"" 200 8641 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","112.55.22.55 - - [2018-07-25T08:16:23.237Z] ""GET /styles/app.css HTTP/1.1"" 200 8641 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://twitter.com/success/elliot-see","/styles/app.css","/styles/app.css",200,200,"success, info","success, info","Jun 28, 2023 @ 04:16:23.237","https://cdn.elastic-elastic-elastic.org/styles/app.css","https://cdn.elastic-elastic-elastic.org/styles/app.css","Jun 28, 2023 @ 04:16:23.237"
"Jun 28, 2023 @ 04:15:08.119","j694F4kB_MXBIRPNESaa","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","2,048","36.29.26.89","sample_web_logs",zip,zip,"{
  ""coordinates"": [
    -105.0113356,
    40.45182722
  ],
  ""type"": ""Point""
}",MX,US,"US:MX","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","36.29.26.89",osx,osx,"18,253,611,008","36.29.26.89 - - [2018-07-25T08:15:08.119Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 2048 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","36.29.26.89 - - [2018-07-25T08:15:08.119Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 2048 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://facebook.com/success/robert-thirsk","/elasticsearch/elasticsearch-6.3.2.zip","/elasticsearch/elasticsearch-6.3.2.zip",200,200,"success, info","success, info","Jun 28, 2023 @ 04:15:08.119","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","Jun 28, 2023 @ 04:15:08.119"
